Fatalities,PedFatalit,BikeFatali,MVOFatalit,YR,nodeX,nodeY,STREET1,STREET2
1,1,0,0,2014,1019887.257,245219.6625,EAST TREMONT AVENUE,VAN NEST AVENUE
1,1,0,0,2014,1020244.535,197694.4068,COOPER AVENUE,69 ROAD
1,0,0,1,2014,1020480.392,242091.3587,WESTCHESTER AVENUE,ROSEDALE AVENUE
1,0,0,1,2014,1020679.043,183428.0922,DUMONT AVENUE,CRESCENT STREET
1,1,0,0,2014,1020838.069,239141.8567,STORY AVENUE,SOUNDVIEW AVENUE
1,1,0,0,2014,1021820.803,185281.2148,SOUTH CONDUIT AVENUE,BELMONT AVENUE
1,1,0,0,2014,1022808.206,241123.2832,WHITE PLAINS ROAD,WATSON AVENUE
1,1,0,0,2014,1023605.54,206846.0398,99 STREET,62 ROAD
1,1,0,0,2014,1024039.683,189223.9005,ATLANTIC AVENUE,85 STREET
1,0,1,0,2014,1025935.942,213817.2791,CASEY STENGEL PLAZA,ROOSEVELT AVENUE
1,0,1,0,2014,1026070.821,187726.6463,102 ROAD,ROCKAWAY BOULEVARD
1,0,0,1,2014,1026173.435,190024.3713,ATLANTIC AVENUE,WOODHAVEN BOULEVARD
1,0,0,1,2014,1026463.018,252155.541,FISH AVENUE,PELHAM PARKWAY NORTH
1,0,0,1,2014,1026935.169,188600.9785,101 AVENUE,WOODHAVEN BOULEVARD
1,1,0,0,2014,1027497.921,202160.4291,71 AVENUE,QUEENS BOULEVARD
1,0,0,1,2014,1027501.763,250698.4343,EASTCHESTER ROAD,SEMINOLE STREET
1,1,0,0,2014,1028979.414,191079.7334,ATLANTIC AVENUE,107 STREET
1,1,0,0,2014,1030592.747,247851.4978,WESTCHESTER AVENUE,EDISON AVENUE
1,1,0,0,2014,1030806.723,219035.0767,LINDEN PLACE,32 AVENUE
1,0,0,1,2014,1031748.483,242911.6491,EAST TREMONT AVENUE,BRUCKNER BOULEVARD
1,1,0,0,2014,1031855.688,217647.7665,NORTHERN BOULEVARD,UNION STREET
1,1,0,0,2014,1032303.197,216381.8635,UNION STREET,ROOSEVELT AVENUE
1,0,1,0,2014,1033274.842,217550.5029,PARSONS BOULEVARD,37 AVENUE
1,1,0,0,2014,1033663.952,195048.505,JAMAICA AVENUE,131 STREET
1,0,0,1,2014,1035215.185,193125.7693,ATLANTIC AVENUE,133 STREET
1,1,0,0,2014,1036870.11,182368.6881,130 STREET,NORTH CONDUIT AVENUE
1,1,0,0,2014,1037447.136,200485.1342,82 DRIVE,PARSONS BOULEVARD
1,1,0,0,2014,1039415.393,193792.0081,LIBERTY AVENUE,TUCKERTON STREET
1,1,0,0,2014,1039821.626,224607.2962,17 AVENUE,WILLETS POINT BOULEVARD
1,1,0,0,2014,1041386.183,198879.3697,HIGHLAND AVENUE,169 STREET
1,1,0,0,2014,1041749.444,211011.9927,PECK AVENUE,UTOPIA PARKWAY
1,0,1,0,2014,1042147.618,182340.8096,148 STREET,NORTH CONDUIT AVENUE
1,0,0,1,2014,1042593.087,189981.2415,LINDEN BOULEVARD,158 STREET
1,1,0,0,2014,1046284.07,201866.9949,WICKLOW PLACE,188 STREET
1,0,0,1,2014,1048275.07,208051.4737,CLEARVIEW EXPRESSWAY ET 3 SB,73 AVENUE
2,1,0,1,2014,1048800.968,178418.9323,150 ROAD,GUY R BREWER BOULEVARD
1,0,0,1,2014,1048949.019,195607.5061,LIBERTY AVENUE,109 ROAD
1,0,0,1,2014,1049160.728,189663.9422,178 PLACE,119 ROAD
1,1,0,0,2014,1050144.171,191359.0635,LINDEN BOULEVARD,FARMERS BOULEVARD
1,0,0,1,2014,1052359.691,160292.6467,BEACH CHANNEL DRIVE,DIX AVENUE
1,0,1,0,2014,1053402.484,182162.9697,143 AVENUE,NORTH CONDUIT AVENUE
1,0,0,1,2014,1054484.096,156357.3694,SEAGIRT BOULEVARD,BEACH 13 STREET
1,0,1,0,2014,1057546.495,190077.4027,228 STREET,120 AVENUE
1,0,0,1,2014,1057623.394,201155.061,JAMAICA AVENUE,SPRINGFIELD BOULEVARD
1,1,0,0,2014,1064332.397,207826.9499,HILLSIDE AVENUE,257 STREET
1,1,0,0,2014,1003126.045,152135.9343,EMMONS AVENUE,BRIGHAM STREET
1,0,1,0,2014,1029674.078,204178.6964,69 ROAD,JEWEL AVENUE
2,0,0,2,2014,1049787.941,182405.3285,BELT PARKWAY SB ENTRANCE 181 ST,181 STREET
1,0,0,1,2015,936106.3118,159210.5461,SIGNS ROAD,VICTORY BOULEVARD
2,1,0,1,2015,937703.1777,153892.5817,RICHMOND HILL ROAD,RICHMOND AVENUE
1,0,0,1,2015,938905.3843,158527.6833,SIGNS ROAD,RICHMOND AVENUE
2,2,0,0,2015,938924.4227,131925.3523,HAROLD AVENUE,HYLAN BOULEVARD
1,0,0,1,2015,944951.1232,138383.6331,HYLAN BOULEVARD,GREAT KILLS ROAD
1,0,0,1,2015,945022.3763,140982.5875,CRANFORD STREET,AMBOY ROAD
1,0,1,0,2015,946856.2277,140142.3169,REDGRAVE AVENUE,HYLAN BOULEVARD
1,1,0,0,2015,952642.9284,145687.191,HYLAN BOULEVARD,ALLISON AVENUE
1,0,0,1,2015,954565.664,154384.5223,FOUR CORNERS ROAD,NORTHENTRY ROAD
1,0,0,1,2015,957131.8301,148696.7059,MASON AVENUE,MIDLAND AVENUE
1,0,0,1,2015,960401.2954,156386.9363,QUINTARD STREET,HYLAN BOULEVARD
1,1,0,0,2015,962923.856,171635.3471,BAY STREET,VICTORY BOULEVARD
1,0,0,1,2015,965750.5921,156613.7731,CEDAR AVENUE,JACKSON AVENUE
1,1,0,0,2015,965888.7053,163012.4545,BAY STREET,HYLAN BOULEVARD
1,0,0,1,2015,974228.5374,162450.0475,SHORE ROAD,3 AVENUE
1,0,0,1,2015,977966.299,168616.0158,BAY RIDGE PARKWAY,5 AVENUE
1,0,1,0,2015,980484.6863,175682.2383,48 STREET,3 AVENUE
1,0,1,0,2015,980975.9285,184719.92,VAN DYKE STREET,DWIGHT STREET
1,0,0,1,2015,981801.5731,199331.7408,CHURCH STREET,MURRAY STREET
1,0,0,1,2015,982382.8777,214158.3316,WEST 30 STREET,12 AVENUE
1,1,0,0,2015,984049.6165,157422.6757,21 AVENUE,CROPSEY AVENUE
1,1,0,0,2015,984716.8626,216465.1377,11 AVENUE,WEST 42 STREET
1,1,0,0,2015,984801.2358,179904.1294,25 STREET,4 AVENUE
1,1,0,0,2015,984870.1595,200431.1678,CANAL STREET,MOTT STREET
1,1,0,0,2015,985125.7233,173999.8105,9 AVENUE,42 STREET
1,1,0,0,2015,985209.7717,155439.5629,24 AVENUE,SHORE PARKWAY
1,1,0,0,2015,985473.7475,157957.2153,BAY PARKWAY,BENSON AVENUE
1,1,0,0,2015,985500.1025,155903.2168,CROPSEY AVENUE,BAY 35 STREET
1,1,0,0,2015,985648.6258,200082.3692,CANAL STREET,MANHATTAN BR APPROACH
1,1,0,0,2015,985813.8354,190749.3436,ATLANTIC AVENUE,CLINTON STREET
1,0,0,1,2015,986156.735,156291.861,24 AVENUE,BATH AVENUE
1,1,0,0,2015,987281.4244,172954.3041,40 STREET,12 AVENUE
1,1,0,0,2015,987524.5636,221533.8644,WEST 64 STREET,WEST END AVENUE
1,1,0,0,2015,987770.5277,212686.6777,WEST 35 STREET,AVENUE OF THE AMERICAS
1,1,0,0,2015,989196.5879,220016.9842,BROADWAY,WEST 62 STREET
1,1,0,0,2015,989267.2111,150295.0262,STILLWELL AVENUE,NEPTUNE AVENUE
1,1,0,0,2015,989278.3689,218456.3541,WEST 57 STREET,BROADWAY
1,1,0,0,2015,989558.0012,199244.3394,MADISON STREET,JACKSON STREET
1,0,1,0,2015,990023.3644,188159.3652,4 AVENUE,DEAN STREET
1,0,0,1,2015,991740.9197,171027.1987,OCEAN PARKWAY,DITMAS AVENUE
1,1,0,0,2015,992295.4071,217702.458,EAST 60 STREET,MADISON AVENUE
1,1,0,0,2015,992844.7955,214072.0161,2 AVENUE,EAST 49 STREET
1,1,0,0,2015,993443.167,217662.6451,LEXINGTON AVENUE,EAST 62 STREET
1,0,0,1,2015,993625.0039,177252.7043,PARKSIDE AVENUE,PARADE PLACE
1,1,0,0,2015,993760.1939,217188.8665,EAST 61 STREET,3 AVENUE
1,1,0,0,2015,994133.5068,214848.8975,1 AVENUE,EAST 54 STREET
1,1,0,0,2015,994195.4719,166937.945,AVENUE J,EAST 12 STREET
1,1,0,0,2015,994296.7939,164282.9307,CONEY ISLAND AVENUE,AVENUE M
1,1,0,0,2015,994514.1678,232291.7615,AMSTERDAM AVENUE,WEST 112 STREET
1,1,0,0,2015,994920.8641,231167.7457,COLUMBUS AVENUE,WEST 109 STREET
1,1,0,0,2015,995035.3685,216480.2393,1 AVENUE,EAST 61 STREET
1,0,1,0,2015,995069.8369,176121.4106,OCEAN AVENUE,CHURCH AVENUE
1,1,0,0,2015,995390.6532,223287.3583,MADISON AVENUE,EAST 84 STREET
1,1,0,0,2015,995668.2314,199709.017,METROPOLITAN AVENUE,DRIGGS AVENUE
1,1,0,0,2015,995865.9246,175182.1047,FLATBUSH AVENUE,ALBEMARLE ROAD
1,1,0,0,2015,996149.0671,172510.1153,DITMAS AVENUE,EAST 22 STREET
1,1,0,0,2015,996480.8282,166379.0846,OCEAN AVENUE,AVENUE K
1,1,0,0,2015,997020.6697,188326.691,PUTNAM AVENUE,BEDFORD AVENUE
1,0,0,1,2015,997179.7179,194091.8369,LEE AVENUE,FLUSHING AVENUE
1,1,0,0,2015,997183.3104,187255.5514,BEDFORD AVENUE,FULTON STREET
1,0,0,1,2015,997259.3011,184031.1487,ST JOHNS PLACE,ROGERS AVENUE
1,1,0,0,2015,997341.1251,149453.6893,WEST END AVENUE,ORIENTAL BOULEVARD
1,1,0,0,2015,998268.9316,172772.4544,AVENUE D,EAST 29 STREET
1,0,1,0,2015,998859.5866,214885.0391,VERNON BOULEVARD,41 AVENUE
1,0,0,1,2015,998915.0983,157032.5256,EAST 24 STREET,AVENUE V
1,1,0,0,2015,998981.7845,152950.1321,VOORHIES AVENUE,EAST 22 STREET
1,1,0,0,2015,999538.5255,181257.752,BALFOUR PLACE,EMPIRE BOULEVARD
1,0,0,1,2015,1000291.493,242717.7715,AMSTERDAM AVENUE,WEST 157 STREET
1,1,0,0,2015,1000971.056,154076.8064,AVENUE Z,NOSTRAND AVENUE
1,1,0,0,2015,1001077.984,183451.0875,ALBANY AVENUE,LINCOLN PLACE
1,0,1,0,2015,1001480.736,212490.6509,29 STREET,QUEENS PLAZA NORTH
1,0,1,0,2015,1001640.634,233513.3841,EAST 129 STREET,PARK AVENUE
1,1,0,0,2015,1001744.873,239784.5031,ADAM C POWELL BOULEVARD,WEST 150 STREET
1,1,0,0,2015,1001776.319,207326.9542,STARR AVENUE,VAN DAM STREET
1,1,0,0,2015,1002514.382,192985.4743,BROADWAY,VERNON AVENUE
1,1,0,0,2015,1002514.638,158247.4805,KNAPP STREET,GERRITSEN AVENUE
1,1,0,0,2015,1003738.733,178063.3588,EAST 51 STREET,LENOX ROAD
1,1,0,0,2015,1003738.743,216463.6875,28 STREET,34 AVENUE
1,1,0,0,2015,1004220.619,191604.2763,KOSSUTH PLACE,PATCHEN AVENUE
1,0,0,1,2015,1004689.401,243517.6387,WOODYCREST AVENUE,WEST 166 STREET
1,0,1,0,2015,1004928.278,245384.9082,WEST 169 STREET,OGDEN AVENUE
1,0,1,0,2015,1005429.33,240006.7599,GRAND CONCOURSE,EAST 158 STREET
1,1,0,0,2015,1005657.365,190643.7598,BROADWAY,LINDEN STREET
1,0,1,0,2015,1006281.008,203865.7967,48 STREET,56 ROAD
1,1,0,0,2015,1006816.519,240067.6548,MORRIS AVENUE,EAST 161 STREET
1,1,0,0,2015,1006968.779,223920.2245,19 STREET,DITMARS BOULEVARD
1,1,0,0,2015,1007190.242,253954.2645,UNIVERSITY HEIGHTS BRIDGE APPR,9 AVENUE
1,1,0,0,2015,1007635.865,182049.9289,SUTTER AVENUE,STRAUSS STREET
1,1,0,0,2015,1008091.494,243026.0288,MORRIS AVENUE,EAST 168 STREET
2,2,0,0,2015,1008109.879,244858.0031,EAST 170 STREET,GRAND CONCOURSE
1,1,0,0,2015,1008477.966,232471.9688,EAST 138 STREET,BRUCKNER BOULEVARD
1,0,0,1,2015,1008496.099,248123.469,EAST 175 STREET,JEROME AVENUE
1,1,0,0,2015,1008768.195,244545.7304,EAST 170 STREET,MORRIS AVENUE
1,1,0,0,2015,1009004.494,186403.6236,ROCKAWAY AVENUE,FULTON STREET
1,1,0,0,2015,1009065.445,257811.261,BROADWAY,BROADWAY BRIDGE
1,0,0,1,2015,1009318.164,219836.4006,23 ROAD,STEINWAY STREET
1,0,0,1,2015,1009402.899,258886.0128,MARBLE HILL AVENUE,WEST 228 STREET
1,1,0,0,2015,1010085.013,259829.1244,WEST 231 STREET,KINGSBRIDGE AVENUE
1,1,0,0,2015,1010331.069,186308.5454,SACKMAN STREET,FULTON STREET
1,1,0,0,2015,1011147.574,246935.7581,WEBSTER AVENUE,CROSS BRONX EXPWY ET 2 B EB
1,1,0,0,2015,1011359.102,174331.4634,ROCKAWAY PARKWAY,GLENWOOD ROAD
1,1,0,0,2015,1012151.617,198929.0546,METROPOLITAN AVENUE,62 STREET
1,0,0,1,2015,1012327.41,173192.4142,AVENUE J,ROCKAWAY PARKWAY
1,0,0,1,2015,1012327.41,173192.4142,AVENUE J,ROCKAWAY PARKWAY
1,1,0,0,2015,1012831.1,267992.0671,BROADWAY,HENRY HUDSON PKWY ET 23 N SB
1,1,0,0,2015,1013603.694,176252.5731,GLENWOOD ROAD,EAST 108 STREET
1,1,0,0,2015,1013847.184,237811.6954,BARRETTO STREET,SOUTHERN BOULEVARD
1,0,0,1,2015,1014159.697,239740.225,WESTCHESTER AVENUE,SOUTHERN BOULEVARD
1,1,0,0,2015,1014243.167,212163.2043,74 STREET,37 AVENUE
1,0,0,1,2015,1014819.767,179358.0413,LINDEN BOULEVARD,NEW JERSEY AVENUE
1,1,0,0,2015,1014932.441,178651.3859,PENNSYLVANIA AVENUE,STANLEY AVENUE
1,1,0,0,2015,1014986.939,218123.3069,ASTORIA BOULEVARD,ASTORIA BOULEVARD RAMP
1,1,0,0,2015,1015044.275,210136.5811,WOODSIDE AVENUE,76 STREET
1,1,0,0,2015,1015419.172,175815.2793,VANDALIA AVENUE,LOUISIANA AVENUE
1,1,0,0,2015,1015518.185,177617.569,COZINE AVENUE,PENNSYLVANIA AVENUE
1,1,0,0,2015,1015609.776,237677.7652,SENECA AVENUE,BRYANT AVENUE
1,0,0,1,2015,1016054.575,238969.403,EDGEWATER ROAD,BRUCKNER BOULEVARD
1,0,0,1,2015,1016838.507,191478.8632,JACKIE ROBINSON PARKWAY,CYPRESS HILLS STREET
1,1,0,0,2015,1016879.993,175542.6618,PENNSYLVANIA AVENUE,TWIN PINES DRIVE
1,1,0,0,2015,1017305.343,180767.9696,LINDEN BOULEVARD,ASHFORD STREET
1,1,0,0,2015,1019041.777,197589.9202,69 ROAD,78 STREET
1,1,0,0,2015,1020195.826,240664.3701,WATSON AVENUE,CROES AVENUE
1,0,0,1,2015,1020223.926,243676.1685,ROSEDALE AVENUE,CROSS BRONX EXPRESSWAY SR SOUTH
1,1,0,0,2015,1020295.816,182657.1029,LINDEN BOULEVARD,EUCLID AVENUE
1,1,0,0,2015,1021093.324,188117.8922,GRANT AVENUE,ATLANTIC AVENUE
1,0,0,1,2015,1021361.563,176940.5241,ERSKINE STREET,BELT PARKWAY WB EN ERSKINE ST
1,0,0,1,2015,1023556.013,196374.3648,WOODHAVEN BOULEVARD,UNION TURNPIKE
3,3,0,0,2015,1023565.721,248026.839,BOGART AVENUE,MORRIS PARK AVENUE
1,1,0,0,2015,1025245.701,192030.5779,JAMAICA AVENUE,WOODHAVEN BOULEVARD
1,1,0,0,2015,1026077.815,199186.7936,71 AVENUE,KESSEL STREET
1,0,0,1,2015,1026114.059,151275.523,BEACH CHANNEL DRIVE,BEACH 127 STREET
1,0,0,1,2015,1027275.552,187158.5339,94 STREET,LIBERTY AVENUE
1,1,0,0,2015,1028370.334,261650.525,CRAWFORD AVENUE,BAYCHESTER AVENUE
1,0,0,1,2015,1028480.192,192655.1141,JAMAICA AVENUE,107 STREET
1,0,0,1,2015,1028537.489,243494.8825,COMMERCE AVENUE,NEWBOLD AVENUE
1,1,0,0,2015,1029303.767,191199.0766,ATLANTIC AVENUE,108 STREET
1,0,0,1,2015,1030056.141,261331.5853,BOSTON ROAD,MAROLLA PLACE
1,1,0,0,2015,1030250.543,215182.6435,COLLEGE POINT BOULEVARD,40 ROAD
1,0,0,1,2015,1030257.499,198002.3767,PARK LANE,PARK LANE SOUTH
1,1,0,0,2015,1030328.883,214868.4187,COLLEGE POINT BOULEVARD,41 AVENUE
1,1,0,0,2015,1031493.589,215553.0434,MAIN STREET,41 AVENUE
1,1,0,0,2015,1031825.058,214532.9007,MAIN STREET,MAPLE AVENUE
1,1,0,0,2015,1031884.024,249950.4929,WESTCHESTER AVENUE,COLONIAL AVENUE
1,1,0,0,2015,1032779.751,189964.4863,103 AVENUE,LEFFERTS BOULEVARD
1,0,0,1,2015,1033092.483,259916.3815,CO-OP CITY BOULEVARD,PEARTREE AVENUE
1,1,0,0,2015,1033796.064,240113.9677,EAST TREMONT AVENUE,ROOSEVELT AVENUE
2,1,0,1,2015,1036806.599,182096.4118,SOUTH CONDUIT AVENUE,130 STREET
1,0,1,0,2015,1037661.873,184243.8481,SUTTER AVENUE,131 STREET
2,0,0,2,2015,1038442.593,209727.2282,BOOTH MEMORIAL AVENUE,164 STREET
1,0,0,1,2015,1040219.542,200761.0129,168 STREET,GRAND CENTRAL PARKWAY SR NORTH
1,0,0,1,2015,1040237.793,200691.8956,168 STREET,GRAND CENTRAL PARKWAY
1,1,0,0,2015,1040317.288,197701.1962,165 STREET,HILLSIDE AVENUE
1,1,0,0,2015,1041424.106,195841.7445,165 STREET,ARCHER AVENUE
1,0,1,0,2015,1041654.475,251190.0984,CITY IS BRIDGE,CITY ISLAND AVENUE
1,1,0,0,2015,1042531.181,185340.4863,125 AVENUE,SUTPHIN BOULEVARD
1,1,0,0,2015,1043226.393,226763.2204,CROSS ISLAND PARKWAY SR SOUTH,ESTATES LANE
1,1,0,0,2015,1044087.139,189408.1619,BEDELL STREET,BAISLEY PARK HOUSES PED PATH
1,1,0,0,2015,1044545.196,182491.5747,NORTH CONDUIT AVENUE,CRANSTON STREET
1,0,0,1,2015,1046358.191,182669.9733,159 STREET,NORTH CONDUIT AVENUE
1,0,0,1,2015,1046917.855,182382.4545,SOUTH CONDUIT AVENUE,176 STREET
1,0,0,1,2015,1048601.562,178562.3867,RAMP,ROCKAWAY BOULEVARD
3,0,0,3,2015,1049062.677,210608.2435,210 STREET,64 AVENUE
1,0,0,1,2015,1050495.423,184246.1611,183 STREET,140 AVENUE
1,0,0,1,2015,1050520.404,158020.2237,FAR ROCKAWAY BOULEVARD,ROCKAWAY FREEWAY
1,0,0,1,2015,1051908.757,191996.4671,LINDEN BOULEVARD,196 STREET
1,0,1,0,2015,1053181.028,160300.6686,BAYPORT PLACE,AUGUSTINA AVENUE
1,1,0,0,2015,1054827.071,205098.9501,219 STREET,HILLSIDE AVENUE
1,0,0,1,2015,1058507.208,190388.1304,119 AVENUE,231 STREET
1,0,0,1,2015,1060282.018,188318.5447,BROOKVILLE BOULEVARD,HOOK CREEK BOULEVARD
1,0,0,1,2015,942992.0654,169700.7348,GRANITE AVENUE,HOOKER PLACE
1,0,0,1,2015,993537.7271,222792.894,79 ST TRANSVERSE,EAST DRIVE
1,0,0,1,2015,1011394.699,144090.078,ROCKAWAY BREEZY BOULEVARD,BEACH 193 STREET
1,0,0,1,2015,1006202.754,153909.7529,GERRITSEN AVENUE,SEBA AVENUE
1,1,0,0,2015,1010758.726,269686.8997,RIVERDALE AVENUE,WEST 259 STREET
1,1,0,0,2015,1027583.242,245904.9269,EAST TREMONT AVENUE,LANE AVENUE
1,0,0,1,2016,937509.2454,131191.2492,HYLAN BOULEVARD,ALLEN PLACE
1,0,1,0,2016,946178.2959,148032.2289,ANDREWS AVENUE,RICHMOND ROAD
1,0,0,1,2016,948925.4985,146086.0714,AMBER STREET,AMBOY ROAD
1,0,1,0,2016,981967.9179,202308.2831,LAIGHT STREET,HOLLAND TUNNEL EXIT
1,1,0,0,2016,983820.8506,158397.9395,20 AVENUE,BATH AVENUE
1,1,0,0,2016,984088.1466,215324.6511,11 AVENUE,WEST 37 STREET
1,1,0,0,2016,984884.7034,166499.9275,65 STREET,NEW UTRECHT AVENUE
1,1,0,0,2016,987744.4615,200974.1161,DELANCEY STREET,NORFOLK STREET
1,1,0,0,2016,988049.3133,183074.3429,5 AVENUE,9 STREET
1,1,0,0,2016,989230.5543,212176.1144,EAST 36 STREET,MADISON AVENUE
1,1,0,0,2016,992454.8323,228572.7936,AMSTERDAM AVENUE,WEST 96 STREET
1,0,1,0,2016,994774.247,157221.2981,EAST 9 STREET,AVENUE U
1,1,0,0,2016,997841.0256,220070.5373,YORK AVENUE,EAST 78 STREET
1,1,0,0,2016,1000537.759,245018.3243,BROADWAY,WEST 165 STREET
1,1,0,0,2016,1002811.642,186138.0766,ATLANTIC AVENUE,SCHENECTADY AVENUE
1,1,0,0,2016,1003371.877,248277.5895,AMSTERDAM AVENUE,WEST 181 STREET
1,1,0,0,2016,1007745.369,245041.1753,EAST 170 STREET,WYTHE PLACE
1,1,0,0,2016,1007749.706,177638.5237,EAST 95 STREET,LINDEN BOULEVARD
1,1,0,0,2016,1008957.27,185699.4915,ATLANTIC AVENUE,ROCKAWAY AVENUE
1,1,0,0,2016,1011174.201,246996.1681,CROSS BRONX EXPRESSWAY,WEBSTER AVENUE
1,0,0,1,2016,1015636.596,193111.6519,CYPRESS HILLS STREET,80 AVENUE
1,1,0,0,2016,1019940.705,250583.6019,BRONX RIVER PARKWAY EXIT 6 NB,BOSTON ROAD
1,0,0,1,2016,1024100.415,261325.3157,BRONXWOOD AVENUE,EAST 222 STREET
1,1,0,0,2016,1024136.068,243850.0954,STARLING AVENUE,UNIONPORT ROAD
1,0,1,0,2016,1024286.015,250375.8202,TOMLINSON AVENUE,NEILL AVENUE
1,1,0,0,2016,1026950.481,225016.4949,COLLEGE POINT BOULEVARD,15 AVENUE
1,1,0,0,2016,1031686.836,187184.0325,111 STREET,109 AVENUE
1,0,0,1,2016,993537.7271,222792.894,79 ST TRANSVERSE,EAST DRIVE
1,1,0,0,2016,1057597.833,181766.7536,SOUTH CONDUIT AVENUE,243 STREET
